time_OmegaUnits,F_phi
9.370000000000001,0.765765382624571
9.38,0.7743655274850242
9.39,0.7828501287422441
9.4,0.7912155630372324
9.41,0.7994582601860319
9.42,0.8075747048517343
9.43,0.815561438186286
9.44,0.8234150594411663
9.450000000000001,0.8311322275460631
9.46,0.8387096626546543
9.47,0.8461441476566839
9.48,0.8534325296555036
9.49,0.8605717214102967
9.5,0.8675587027422355
9.51,0.8743905219038414
9.52,0.8810642969108445
9.53,0.8875772168358823
9.540000000000001,0.8939265430633897
9.55,0.9001096105050771
9.56,0.9061238287754178
9.57,0.9119666833265925
9.58,0.9176357365423746
9.59,0.9231286287904795
9.6,0.9284430794329055
9.61,0.9335768877938596
9.620000000000001,0.9385279340848687
9.63,0.9432941802867123
9.64,0.9478736709878586
9.65,0.9522645341790901
9.66,0.9564649820040704
9.67,0.9604733114656069
9.68,0.9642879050874025
9.69,0.9679072315311376
9.700000000000001,0.9713298461687251
9.71,0.9745543916096427
9.72,0.9775795981832454
9.73,0.9804042843760287
9.74,0.9830273572238045
9.75,0.9854478126588067
9.76,0.9876647358117672
9.77,0.9896773012690325
9.78,0.9914847732848081
9.790000000000001,0.9930865059486622
9.8,0.9944819433084451
9.81,0.9956706194487939
9.82,0.9966521585254398
9.83,0.9974262747555442
9.84,0.9979927723643239
9.85,0.9983515454882506
9.86,0.9985025780351368
9.870000000000001,0.998445943501429
9.88,0.9981818047470848
9.89,0.9977104137283879
9.9,0.9970321111891292
9.91,0.9961473263105516
9.92,0.9950565763205261
9.93,0.9937604660624059
9.94,0.9922596875240518
9.950000000000001,0.9905550193275264
9.96,0.9886473261799913
9.97,0.9865375582863226
9.98,0.9842267507240239
9.99,0.9817160227809981
10.0,0.9790065772567617
10.01,0.9760996997277079
10.02,0.9729967577770434
10.03,0.9696992001900028
10.040000000000001,0.9662085561150121
10.05,0.9625264341914321
10.06,0.9586545216445561
10.07,0.954594583348535
10.08,0.9503484608579125
10.09,0.9459180714084675
10.1,0.9413054068880559
10.11,0.9365125327781741
10.120000000000001,0.9315415870669449
10.13,0.9263947791342654
10.14,0.9210743886098227
10.15,0.9155827642047326
10.16,0.9099223225175169
10.17,0.9040955468151801
10.18,0.8981049857901081
10.19,0.8919532522935518
10.200000000000001,0.8856430220464369
10.21,0.8791770323282447
10.22,0.8725580806447241
10.23,0.8657890233751769
10.24,0.858872774400071
10.25,0.8518123037097316
10.26,0.8446106359948614
10.27,0.8372708492196304
10.28,0.8297960731780915
10.290000000000001,0.8221894880346616
10.3,0.8144543228494053
10.31,0.8065938540888746
10.32,0.7986114041232223
10.33,0.7905103397103369
10.34,0.782294070467726
10.35,0.773966047332867
10.36,0.7655297610127556
10.370000000000001,0.7569887404233709
10.38,0.7483465511197642
10.39,0.7396067937174855
10.4,0.730773102306061
10.41,0.7218491428552083
10.42,0.7128386116145018
10.43,0.703745233507169
10.44,0.694572760518714
10.450000000000001,0.6853249700810488
10.46,0.6760056634528134
10.47,0.6666186640965561
10.48,0.6571678160534508
10.49,0.6476569823162139
10.5,0.6380900432008824
10.51,0.6284708947181147
10.52,0.6188034469446655
10.53,0.6090916223956843
10.540000000000001,0.5993393543984873
10.55,0.5895505854684417
10.56,0.5797292656876021
10.57,0.5698793510867307
10.58,0.560004802031342
10.59,0.5501095816123853
10.6,0.5401976540422042
10.61,0.5302729830563827
10.620000000000001,0.5203395303220997
10.63,0.5104012538536061
10.64,0.5004621064354362
10.65,0.49052603405395556
10.66,0.48059697433785403
10.67,0.4706788550081836
10.68,0.46077559233853294
10.69,0.45089108962593955
10.700000000000001,0.4410292356731195
10.71,0.4311939032826092
10.72,0.42138894776339053
10.73,0.41161820545058464
10.74,0.40188549223878123
10.75,0.39219460212957097
10.76,0.3825493057938445
10.77,0.37295334914941514
10.78,0.3634104519545112
10.790000000000001,0.3539243064176896
10.8,0.3444985758247021
10.81,0.3351368931828482
10.82,0.3258428598833372
10.83,0.31662004438217534
10.84,0.3074719809000829
10.85,0.2984021681419401
10.86,0.28941406803625064
10.870000000000001,0.2805111044950985
10.88,0.27169666219506705
10.89,0.262974085379575
10.9,0.2543466766830715
10.91,0.24581769597752487
10.92,0.23739035924161914
10.93,0.22906783745306247
10.94,0.220853255504398
10.950000000000001,0.21274969114268918
10.96,0.20476017393343746
10.97,0.19688768424907394
10.98,0.18913515228234934
10.99,0.18150545708492496
11.0,0.17400142563145732
11.01,0.16662583190943964
11.02,0.1593813960350531
11.03,0.15227078339525224
11.040000000000001,0.1452966038162963
11.05,0.13846141075891058
11.06,0.13176770054024192
11.07,0.1252179115827546
11.08,0.11881442369018311
11.09,0.11255955735064123
11.1,0.10645557306696185
11.11,0.10050467071431855
11.120000000000001,0.0947089889251561
11.13,0.08907060450143447
11.14,0.08359153185416697
11.15,0.07827372247020867
11.16,0.07311906440622841
11.17,0.06812938180977479
11.18,0.06330643446732101
11.19,0.05865191737915291
11.200000000000001,0.054167460360940355
11.21,0.04985462767180972
11.22,0.04571491766871401
11.23,0.04174976248687466
11.24,0.037960527746049584
11.25,0.03434851228235992
11.26,0.030914947905390615
11.27,0.027660999180259015
11.28,0.02458776323432944
11.290000000000001,0.021696269588233456
11.3,0.018987480010840243
11.31,0.016462288397805787
11.32,0.0141215206733159
11.33,0.011965934714624891
11.34,0.009996220298980132
11.35,0.008212999072511721
11.36,0.006616824540657627
11.370000000000001,0.005208182079686008
11.38,0.003987488968869877
11.39,0.0029550944428637675
11.4,0.0021112797638277382
11.41,0.0014562583128414186
11.42,0.0009901757001493094
11.43,0.0007131098937785733
11.44,0.000625071366071883
11.450000000000001,0.0007260032576807411
11.46,0.0010157815585687877
11.47,0.001494215305580187
11.48,0.0021610467961351264
11.49,0.003015951817622644
11.5,0.0040585398920706724
11.51,0.005288354535683982
11.52,0.006704873532852866
11.53,0.00830750922424878
11.540000000000001,0.010095608808637512
11.55,0.01206845465805642
11.56,0.01422526464601848
11.57,0.01656519248842412
11.58,0.019087328096880168
11.59,0.02179069794414488
11.6,0.024674265441438272
11.61,0.027736931327378415
11.620000000000001,0.030977534068325797
11.63,0.034394850269940255
11.64,0.03798759509977831
11.65,0.04175442272078114
11.66,0.04569392673552845
11.67,0.04980464064115583
11.68,0.05408503829485848
11.69,0.05853353438992818
11.700000000000001,0.06314848494229355
11.71,0.06792818778755917
11.72,0.07287088308856206
11.73,0.07797475385348729
11.74,0.0832379264646092
11.75,0.08865847121774548
11.76,0.09423440287253515
11.77,0.09996368121367226
11.78,0.105844211623248
11.790000000000001,0.11187384566437435
11.8,0.11805038167628093
11.81,0.12437156538109588
11.82,0.13083509050253708
11.83,0.13743859939675837
11.84,0.14417968369560769
11.85,0.15105588496257022
11.86,0.15806469536168014
11.870000000000001,0.16520355833969508
11.88,0.17246986932184072
11.89,0.17986097642143467
11.9,0.1873741811637118
11.91,0.19500673922417386
11.92,0.20275586118179112
11.93,0.2106187132873864
11.94,0.21859241824753062
11.950000000000001,0.22667405602427684
11.96,0.2348606646510617
11.97,0.24314924106508962
11.98,0.2515367419565173
11.99,0.2600200846347428
12.0,0.2685961479120958
12.01,0.27726177300521004
12.02,0.2860137644543562
12.030000000000001,0.2948488910609837
12.040000000000001,0.3037638868437172
12.05,0.3127554520130285
12.06,0.32182025396478603
12.07,0.33095492829286405
12.08,0.3401560798209756
12.09,0.34942028365385813
12.1,0.3587440862479302
12.11,0.36812400650150073
12.120000000000001,0.3775565368645902
12.13,0.38703814446839274
12.14,0.3965652722743803
12.15,0.4061343402430156
12.16,0.41574174652201795
12.17,0.42538386865408123
12.18,0.4350570648039226
12.19,0.4447576750044999
12.200000000000001,0.4544820224222043
12.21,0.4642264146407971
12.22,0.47398714496383426
12.23,0.4837604937352712
12.24,0.49354272967791946
12.25,0.5033301112493879
12.26,0.5131188880150972
12.27,0.5229053020379367
12.280000000000001,0.5326855892840812
12.290000000000001,0.5424559810444598
12.3,0.5522127053713379
12.31,0.5619519885294273
12.32,0.5716700564609171
12.33,0.5813631362637764
12.34,0.5910274576826615
12.35,0.6006592546117056
12.36,0.6102547666084673
12.370000000000001,0.6198102404182555
12.38,0.6293219315080469
12.39,0.6387861056091598
12.4,0.648199040267843
12.41,0.6575570264028964
12.42,0.6668563698694266
12.43,0.6760933930278151
12.44,0.6852644363169492
12.450000000000001,0.6943658598307592
12.46,0.7033940448970684
12.47,0.7123453956577651
12.48,0.7212163406492752
12.49,0.7300033343823012
12.5,0.738702858919793
12.51,0.7473114254520878
12.52,0.7558255758681569
12.530000000000001,0.7642418843218907
12.540000000000001,0.7725569587923347
12.55,0.7807674426368013
12.56,0.7888700161357601
12.57,0.7968613980284266
12.58,0.8047383470379521
12.59,0.8124976633851269
12.6,0.8201361902895126
12.61,0.8276508154569201
12.620000000000001,0.8350384725521564
12.63,0.8422961426559649
12.64,0.8494208557051107
12.65,0.856409691914543
12.66,0.8632597831806064
12.67,0.8699683144642621
12.68,0.876532525153316
12.69,0.8829497104026409
12.700000000000001,0.8892172224514135
12.71,0.8953324719164083
12.72,0.9012929290603786
12.73,0.9070961250346156
12.74,0.9127396530947647
12.75,0.9182211697890132
12.76,0.9235383961177829
12.77,0.9286891186640837
12.780000000000001,0.9336711906937116
12.790000000000001,0.9384825332244934
12.8,0.9431211360638025
12.81,0.9475850588136209
12.82,0.9518724318424028
12.83,0.9559814572230715
12.84,0.9599104096364813
12.85,0.9636576372397019
12.86,0.9672215624985291
12.870000000000001,0.9706006829836459
12.88,0.9737935721298739
12.89,0.9767988799580155
12.9,0.9796153337587855
12.91,0.9822417387383839
12.92,0.9846769786252747
12.93,0.9869200162377888
12.94,0.9889698940121691
12.950000000000001,0.9908257344907409
12.96,0.9924867407698893
12.97,0.9939521969075894
12.98,0.9952214682902317
12.99,0.9962940019585476
13.0,0.9971693268924487
13.01,0.9978470542546414
13.02,0.9983268775928911
13.030000000000001,0.9986085730008596
13.040000000000001,0.9986919992374602
13.05,0.9985770978047027
13.06,0.9982638929840452
13.07,0.9977524918312797
13.08,0.9970430841300254
13.09,0.996135942303922
13.1,0.9950314212876589
13.11,0.9937299583569864
13.120000000000001,0.9922320729178916
13.13,0.9905383662551669
13.14,0.9886495212405954
13.15,0.9865663020010269
13.16,0.9842895535466487
13.17,0.9818202013597583
13.18,0.9791592509443999
13.19,0.9763077873372322
13.200000000000001,0.9732669745800263
13.21,0.9700380551542264
13.22,0.9666223493780076
13.23,0.9630212547663177
13.24,0.9592362453543885
13.25,0.9552688709852328
13.26,0.9511207565616784
13.27,0.9467936012634771
13.280000000000001,0.9422891777300957
13.290000000000001,0.9376093312097656
13.3,0.9327559786754204
13.31,0.9277311079081609
13.32,0.9225367765488943
13.33,0.9171751111188252
13.34,0.9116483060094779
13.35,0.9059586224429615
13.36,0.9001083874031861
13.370000000000001,0.8940999925387615
13.38,0.8879358930383241
13.39,0.881618606479042
13.4,0.8751507116490661
13.41,0.8685348473446999
13.42,0.8617737111430759
13.43,0.8548700581511262
13.44,0.8478266997316575
13.450000000000001,0.8406465022073212
13.46,0.8333323855433149
13.47,0.8258873220096089
13.48,0.818314334823537
13.49,0.8106164967735755
13.5,0.8027969288251281
13.51,0.7948587987091636
13.52,0.786805319494519
13.530000000000001,0.7786397481447198
13.540000000000001,0.7703653840601291
13.55,0.7619855676062718
13.56,0.7535036786291516
13.57,0.7449231349583874
13.58,0.7362473908989976
13.59,0.7274799357126441
13.6,0.7186242920891484
13.61,0.7096840146090994
13.620000000000001,0.7006626881983398
13.63,0.6915639265751409
13.64,0.6823913706908514
13.65,0.6731486871647987
13.66,0.6638395667142263
13.67,0.6544677225800277
13.68,0.6450368889490403
13.69,0.6355508193736453
